,Date,Favorites,Geolocation,HashTags,Mentions,Retweets,Text,User,target,user_split,user_text,location
545,2019-12-23 08:06:54+00:00,6,,,,2,"At 3:01 AM EST, 1 NNE Miami [Miami-Dade Co, FL] TRAINED SPOTTER reports FLOOD. CARS STRANDED ALONG NE 11TH STREET AND BISCAYNE BLVD IN MIAMI. https://mesonet.agron.iastate.edu/lsr/#MFL/201912230801/201912230801",iembot_mfl,0,iembot mfl,"iembot mfl At 3:01 AM EST, 1 NNE Miami [Miami-Dade Co, FL] TRAINED SPOTTER reports FLOOD. CARS STRANDED ALONG NE 11TH STREET AND BISCAYNE BLVD IN MIAMI. https://mesonet.agron.iastate.edu/lsr/#MFL/201912230801/201912230801",WI
546,2019-12-23 08:01:59+00:00,0,,,,1,its been a min since a bitch cried but these r flood works,sedaalyn,0,sedaalyn,sedaalyn its been a min since a bitch cried but these r flood works,WI
547,2019-12-23 08:01:45+00:00,15,,,,25,"At 2:59 AM EST, 2 NW Hallandale [Broward Co, FL] LAW ENFORCEMENT reports FLASH FLOOD. LAW ENFORCEMENT REPORTED THAT AREAS EAST OF I 95 ON HOLLYWOOD BLVD COMPLETELY FLOODED, NUMEROUS CARS STRANDED AND THE FIRE DEPARTMENT IS CURRENTLY CONDUCTING RESCUES... https://mesonet.agron.iastate.edu/lsr/#MFL/201912230759/201912230759",iembot_mfl,0,iembot mfl,"iembot mfl At 2:59 AM EST, 2 NW Hallandale [Broward Co, FL] LAW ENFORCEMENT reports FLASH FLOOD. LAW ENFORCEMENT REPORTED THAT AREAS EAST OF I 95 ON HOLLYWOOD BLVD COMPLETELY FLOODED, NUMEROUS CARS STRANDED AND THE FIRE DEPARTMENT IS CURRENTLY CONDUCTING RESCUES... https://mesonet.agron.iastate.edu/lsr/#MFL/201912230759/201912230759",WI
548,2019-12-23 08:00:30+00:00,2,,,,2,"Flash Flood Warning continues for Hollywood FL, Hallandale Beach FL, Dania Beach FL until 3:45 AM EST ",NWSMiami,0,NWSMiami,"NWSMiami Flash Flood Warning continues for Hollywood FL, Hallandale Beach FL, Dania Beach FL until 3:45 AM EST ",WI
549,2019-12-23 07:59:07+00:00,0,,,,1,This flood might be what pushes my ass out of Miami. I got 6 inches of water INSIDE MY HOUSE!!!!!!!!!!,dagosound,0,dagosound,dagosound This flood might be what pushes my ass out of Miami. I got 6 inches of water INSIDE MY HOUSE!!!!!!!!!!,WI
550,2019-12-23 07:47:53+00:00,0,,,,0,"It was a flood near out house, we couldn’t get inside without becoming soaking wet ",TsvengerDaria,0,TsvengerDaria,"TsvengerDaria It was a flood near out house, we couldn’t get inside without becoming soaking wet ",WI
551,2019-12-23 07:41:42+00:00,0,,,,0,Poor Kentucky. Why ruin such a Beautiful State w/hard working people who are starting to enjoy having jobs. You want to flood them with homeless and up their taxes.,Rich38238913,0,Rich38238913,Rich38238913 Poor Kentucky. Why ruin such a Beautiful State w/hard working people who are starting to enjoy having jobs. You want to flood them with homeless and up their taxes.,WI
552,2019-12-23 07:34:21+00:00,0,,,@DamienLeeVoice,0,@DamienLeeVoice yo dude are you alright what’s the weather looking like . We are currently suffering a flood 0_•,Birbbbb,0,Birbbbb,Birbbbb @DamienLeeVoice yo dude are you alright what’s the weather looking like . We are currently suffering a flood 0_•,WI
553,2019-12-23 07:34:20+00:00,0,,,,0,I don’t get how everything floods so fast now lol,Wafflesv,0,Wafflesv,Wafflesv I don’t get how everything floods so fast now lol,WI
554,2019-12-23 07:32:56+00:00,2,,,,3,"Flash Flood Warning continues for Hollywood FL, Hallandale Beach FL, Dania Beach FL until 3:45 AM EST ",NWSMiami,0,NWSMiami,"NWSMiami Flash Flood Warning continues for Hollywood FL, Hallandale Beach FL, Dania Beach FL until 3:45 AM EST ",WI
555,2019-12-23 07:24:05+00:00,2,,,,5,Avoid 31st ave between sunrise and Oakland cars literally stuck from floods,SigmaCane1914,0,SigmaCane1914,SigmaCane1914 Avoid 31st ave between sunrise and Oakland cars literally stuck from floods,WI
556,2019-12-23 07:23:43+00:00,0,,,,0,"At 2:20 AM EST, 1 SE Plantation [Broward Co, FL] TRAINED SPOTTER reports FLOOD. STREET FLOODING WAS REPORTED IN PLANTATION AT THE INTERSECTION OF PETERS RD AND FIG TREE LANE. THE WATER WAS GOING A QUARTER OF THE WAY UP A RESIDENTAL DRIVEWAY. https://mesonet.agron.iastate.edu/lsr/#MFL/201912230720/201912230720",iembot_mfl,0,iembot mfl,"iembot mfl At 2:20 AM EST, 1 SE Plantation [Broward Co, FL] TRAINED SPOTTER reports FLOOD. STREET FLOODING WAS REPORTED IN PLANTATION AT THE INTERSECTION OF PETERS RD AND FIG TREE LANE. THE WATER WAS GOING A QUARTER OF THE WAY UP A RESIDENTAL DRIVEWAY. https://mesonet.agron.iastate.edu/lsr/#MFL/201912230720/201912230720",WI
557,2019-12-23 07:15:13+00:00,0,,#ThisIsMe,@GreatestShowman,4,It’s been an emotional day.... but I’m gonna send a flood! #ThisIsMe @GreatestShowman,KandiSamples,0,KandiSamples,KandiSamples It’s been an emotional day.... but I’m gonna send a flood! #ThisIsMe @GreatestShowman,WI
558,2019-12-23 07:12:23+00:00,0,,,,8,I’m gonna flood my story with videos and pictures of pos smog hawg when it’s out the shop ,RenePalencia_,0,RenePalencia ,RenePalencia  I’m gonna flood my story with videos and pictures of pos smog hawg when it’s out the shop ,WI
559,2019-12-23 07:11:07+00:00,0,,,,3,There’s something so nice about falling asleep to the sound of rain as Miami Beach floods outside ,dvmonico,0,dvmonico,dvmonico There’s something so nice about falling asleep to the sound of rain as Miami Beach floods outside ,WI
560,2019-12-23 06:52:05+00:00,14,,,,15,"Flash Flood Warning including Hollywood FL, Hallandale Beach FL, Dania Beach FL until 3:45 AM EST ",NWSMiami,0,NWSMiami,"NWSMiami Flash Flood Warning including Hollywood FL, Hallandale Beach FL, Dania Beach FL until 3:45 AM EST ",WI
561,2019-12-23 06:12:59+00:00,1,,,,0,Only Hil & I would be committed to going out the night there is both a flood warning and tornado watch,angie_endless,0,angie endless,angie endless Only Hil & I would be committed to going out the night there is both a flood warning and tornado watch,WI
562,2019-12-23 06:07:50+00:00,0,,,@realDennisLynch,0,"I believe if we have s Civil war, it will start in VA. VIDEO: ‘Like a Freight Train’: Virginia residents flood county meetings, HUGE majority declare 2nd Amendment sanctuary [PHOTOS] https://dennismichaellynch.com/video-like-a-freight-train-virginia-residents-flood-county-meetings-huge-majority-declare-2nd-amendment-sanctuary-photos/ via @realdennislynch",DonnaCasoni2,0,DonnaCasoni2,"DonnaCasoni2 I believe if we have s Civil war, it will start in VA. VIDEO: ‘Like a Freight Train’: Virginia residents flood county meetings, HUGE majority declare 2nd Amendment sanctuary [PHOTOS] https://dennismichaellynch.com/video-like-a-freight-train-virginia-residents-flood-county-meetings-huge-majority-declare-2nd-amendment-sanctuary-photos/ via @realdennislynch",WI
563,2019-12-23 05:44:35+00:00,3,,,,12,"What kind of person re-posts to their social media feed every car accident, house fire, hurricane damage, flood, shooting? Clearly they focus on crime, news, negativity, drama and destruction. They find it. Then propagate it online. Why? I block people like this. Dark energy.",Cr8DigitalAsset,0,Cr8DigitalAsset,"Cr8DigitalAsset What kind of person re-posts to their social media feed every car accident, house fire, hurricane damage, flood, shooting? Clearly they focus on crime, news, negativity, drama and destruction. They find it. Then propagate it online. Why? I block people like this. Dark energy.",WI
564,2019-12-23 05:43:50+00:00,0,,,,0,"Before The Flood. Oh, and we share a birthday ",davidjlowe,0,davidjlowe,"davidjlowe Before The Flood. Oh, and we share a birthday ",WI
565,2019-12-23 05:16:21+00:00,0,,,,0,"You can the Dems would grow the homeless population in this country to BEYOND capacity and flood not only their cities but in the name of Washington send them to yours, and expect your tax dollars to pay for their health,(Medicare for all isn't about you like",Rich38238913,0,Rich38238913,"Rich38238913 You can the Dems would grow the homeless population in this country to BEYOND capacity and flood not only their cities but in the name of Washington send them to yours, and expect your tax dollars to pay for their health,(Medicare for all isn't about you like",WI
566,2019-12-23 05:13:30+00:00,0,,,,1,Okay but if it actually doesn’t stop raining my house might flood,Oliveeeee_,0,Oliveeeee ,Oliveeeee  Okay but if it actually doesn’t stop raining my house might flood,WI
567,2019-12-23 05:07:55+00:00,0,,,@I_FloodsYaTL @TimelineTsunami,0,My old profile was @i_floodsyatl so I went with @TimelineTsunami because I'll get on a roll with flood your shit... ,TimelineTsunami,0,TimelineTsunami,TimelineTsunami My old profile was @i_floodsyatl so I went with @TimelineTsunami because I'll get on a roll with flood your shit... ,WI
568,2019-12-23 04:21:17+00:00,1,,#TooBusyWinning #FLOOD #FOE #SOLID #houston #MyWay #WhatsSoDifferent,,0,"Not enough ass and titties in my shit for u weird cry baby niggas huh? See me at the top REAL RAP #TooBusyWinning #FLOOD #FOE #SOLID #houston #MyWay #WhatsSoDifferent @Houston, Texas https://www.instagram.com/p/B6Zr2EXAt0j/?igshid=g4eww0nqmsc1",TBWSirSpitta,0,TBWSirSpitta,"TBWSirSpitta Not enough ass and titties in my shit for u weird cry baby niggas huh? See me at the top REAL RAP #TooBusyWinning #FLOOD #FOE #SOLID #houston #MyWay #WhatsSoDifferent @Houston, Texas https://www.instagram.com/p/B6Zr2EXAt0j/?igshid=g4eww0nqmsc1",WI
569,2019-12-23 04:18:45+00:00,0,,,,0,Are you using it on a different shoe?,SneakerShouts,0,SneakerShouts,SneakerShouts Are you using it on a different shoe?,WI
570,2019-12-23 04:09:35+00:00,0,,,,0,"At 6:40 PM PST, Camarillo [Ventura Co, CA] LAW ENFORCEMENT reports FLOOD. ROADWAY FLOODING ON US 101 NORTHBOUND NEAR CASITAS PASS ROAD. https://mesonet.agron.iastate.edu/lsr/#LOX/201912230240/201912230240",iembot_lox,0,iembot lox,"iembot lox At 6:40 PM PST, Camarillo [Ventura Co, CA] LAW ENFORCEMENT reports FLOOD. ROADWAY FLOODING ON US 101 NORTHBOUND NEAR CASITAS PASS ROAD. https://mesonet.agron.iastate.edu/lsr/#LOX/201912230240/201912230240",WI
571,2019-12-23 04:09:34+00:00,0,,,,1,"At 7:24 PM PST, Oxnard [Ventura Co, CA] LAW ENFORCEMENT reports FLOOD. ROADWAY FLOODING ON US 101 SOUTHBOUND NEAR JOHNSON DRIVE. https://mesonet.agron.iastate.edu/lsr/#LOX/201912230324/201912230324",iembot_lox,0,iembot lox,"iembot lox At 7:24 PM PST, Oxnard [Ventura Co, CA] LAW ENFORCEMENT reports FLOOD. ROADWAY FLOODING ON US 101 SOUTHBOUND NEAR JOHNSON DRIVE. https://mesonet.agron.iastate.edu/lsr/#LOX/201912230324/201912230324",WI
572,2019-12-23 04:07:31+00:00,0,,,,0,But 66 million voted for Hillary.We would have a flood of tears if it had been the other way around.,DarrellClayton7,0,DarrellClayton7,DarrellClayton7 But 66 million voted for Hillary.We would have a flood of tears if it had been the other way around.,WI
573,2019-12-23 04:07:14+00:00,0,,,,0,Yessir! That was a ‘before flood’ pic! That whole valley got wiped out in the background. Good times ,meteojoewowk,0,meteojoewowk,meteojoewowk Yessir! That was a ‘before flood’ pic! That whole valley got wiped out in the background. Good times ,WI
574,2019-12-23 04:00:51+00:00,0,,,@Twitter,1,"JHC @Twitter how many “promoted” bullshit tweets are you gonna flood my timeline today? I’ve counted like 6,000 so far",RussSolis79,0,RussSolis79,"RussSolis79 JHC @Twitter how many “promoted” bullshit tweets are you gonna flood my timeline today? I’ve counted like 6,000 so far",WI
575,2019-12-23 03:59:34+00:00,1,,,,1,"Spotr 0 miles NNE of VINOY PARK, FL @03:59 UTC Flood&gt;-Street flooding coffee pot bayou due to high tide and rain Water 2 to 4 inches deep",spotternetwork,0,spotternetwork,"spotternetwork Spotr 0 miles NNE of VINOY PARK, FL @03:59 UTC Flood&gt;-Street flooding coffee pot bayou due to high tide and rain Water 2 to 4 inches deep",WI
576,2019-12-23 03:52:56+00:00,0,,,,1,"It hard to tell, but this campsite had 8 families, some with tents, some with shelter made from pallets. Camped righ by a large creek which frequently floods. I counted 9 children there. But hey, they were probably from “shithole” countries (sarcasm ). ",steveeagle2,0,steveeagle2,"steveeagle2 It hard to tell, but this campsite had 8 families, some with tents, some with shelter made from pallets. Camped righ by a large creek which frequently floods. I counted 9 children there. But hey, they were probably from “shithole” countries (sarcasm ). ",WI
577,2019-12-23 03:43:55+00:00,0,,,,2,"I'd write something involving the flood of '93. I would make it a historical fiction, but include some of my personal experiences in it.",TATKulisch,0,TATKulisch,"TATKulisch I'd write something involving the flood of '93. I would make it a historical fiction, but include some of my personal experiences in it.",WI
578,2019-12-23 03:21:20+00:00,1,,,,3,"Today, the river below St. Louis is very much a product of the response to the 1927 flood through the Mississippi River &amp; Tributaries (MR&amp;T) project, which started w/ the 1928 Flood Control Act. There are multiple links to floods today across the watershed.",ProfSecchi,0,ProfSecchi,"ProfSecchi Today, the river below St. Louis is very much a product of the response to the 1927 flood through the Mississippi River &amp; Tributaries (MR&amp;T) project, which started w/ the 1928 Flood Control Act. There are multiple links to floods today across the watershed.",WI
579,2019-12-23 03:20:47+00:00,0,,,@FoxNews,0,I've got great idea. Would Holland mind offering Trump a nice little mansion next to windmills on low level land - not difficult to find - that might flood if someone pulled their finger out of the dyke. Then he could watch windmills all day instead of @Foxnews as the water rises,Ringham7,0,Ringham7,Ringham7 I've got great idea. Would Holland mind offering Trump a nice little mansion next to windmills on low level land - not difficult to find - that might flood if someone pulled their finger out of the dyke. Then he could watch windmills all day instead of @Foxnews as the water rises,WI
580,2019-12-23 03:04:24+00:00,11,,,@FOXLA,13,RADAR 6;56 pm PST Rain band associated with cold front is slow to move south and east.. FLOOD ADVISORIES continue for Ventura County and parts of Santa Barbara County: https://forecast.weather.gov/wwamap/wwatxtget.php?cwa=lox&amp;wwa=flood%20advisory @FOXLA,RICKatFOX,0,RICKatFOX,RICKatFOX RADAR 6;56 pm PST Rain band associated with cold front is slow to move south and east.. FLOOD ADVISORIES continue for Ventura County and parts of Santa Barbara County: https://forecast.weather.gov/wwamap/wwatxtget.php?cwa=lox&amp;wwa=flood%20advisory @FOXLA,WI
581,2019-12-23 03:00:14+00:00,0,,,,0,That Flood guy. Ffs,CommonCormorant,0,CommonCormorant,CommonCormorant That Flood guy. Ffs,WI
582,2019-12-23 02:48:23+00:00,0,,,,0,"Yet another ""free"" campaign commercial. This fool & his cronies are tying up every form of social media like they do in Russia & North Korea. Im sure he's getting assistance from his boss putin on how to flood us with imperialistic garbage. This is going to be the longest year!",BBayconich,0,BBayconich,"BBayconich Yet another ""free"" campaign commercial. This fool & his cronies are tying up every form of social media like they do in Russia & North Korea. Im sure he's getting assistance from his boss putin on how to flood us with imperialistic garbage. This is going to be the longest year!",WI
583,2019-12-23 02:39:33+00:00,1,,,,0,no question my boy,KingAshlock_,0,KingAshlock ,KingAshlock  no question my boy,WI
584,2019-12-23 02:32:25+00:00,2,,,,2,"At 6:21 PM PST, 6 SE Fresno [Fresno Co, CA] LAW ENFORCEMENT reports FLOOD. FRESNO POLICE REPORTED ROADWAY FLOODING AT THE INTERSECTION OF JENSEN AVE. AND WILLOW AVE. https://mesonet.agron.iastate.edu/lsr/#HNX/201912230221/201912230221",iembot_hnx,0,iembot hnx,"iembot hnx At 6:21 PM PST, 6 SE Fresno [Fresno Co, CA] LAW ENFORCEMENT reports FLOOD. FRESNO POLICE REPORTED ROADWAY FLOODING AT THE INTERSECTION OF JENSEN AVE. AND WILLOW AVE. https://mesonet.agron.iastate.edu/lsr/#HNX/201912230221/201912230221",WI
585,2019-12-23 02:03:50+00:00,0,,,,9,This is just sitting there watching me flood. – at Cotton Bowl,mattkarvonen,0,mattkarvonen,mattkarvonen This is just sitting there watching me flood. – at Cotton Bowl,WI
586,2019-12-23 02:02:58+00:00,0,,,,0,"At 4:59 PM PST, Ventura [Ventura Co, CA] LAW ENFORCEMENT reports FLOOD. ROADWAY FLOODING ON US 101 SOUTHBOUND AT CALIFORNIA STREET. https://mesonet.agron.iastate.edu/lsr/#LOX/201912230059/201912230059",iembot_lox,0,iembot lox,"iembot lox At 4:59 PM PST, Ventura [Ventura Co, CA] LAW ENFORCEMENT reports FLOOD. ROADWAY FLOODING ON US 101 SOUTHBOUND AT CALIFORNIA STREET. https://mesonet.agron.iastate.edu/lsr/#LOX/201912230059/201912230059",WI
587,2019-12-23 01:34:34+00:00,1,,,,1,WON’T FLOOD TWITTER WITH OUR CHRISTMAS PARTY VIDEOS &amp;’ PICTURES TONIGHT MAYBE ANOTHER TIME,laaadybaabe,0,laaadybaabe,laaadybaabe WON’T FLOOD TWITTER WITH OUR CHRISTMAS PARTY VIDEOS &amp;’ PICTURES TONIGHT MAYBE ANOTHER TIME,WI
588,2019-12-23 01:13:57+00:00,0,,,,0,Flash Flood Watch in Northeastern SC https://www.google.org/publicalerts/alert?source=wweather&amp;gl=US&amp;hl=en&amp;aid=1aa75c4aefbe77be,deerroot,0,deerroot,deerroot Flash Flood Watch in Northeastern SC https://www.google.org/publicalerts/alert?source=wweather&amp;gl=US&amp;hl=en&amp;aid=1aa75c4aefbe77be,WI
589,2019-12-23 01:02:08+00:00,0,,#BowWow,@KentPuck @AOF_Hockey @sarumhockey,23,Great to see a lot of Bulldogs this week at the various tournaments. We were able to see some great games and some tremendous individual performances. Congrats to @KentPuck on winning the @AOF_Hockey Tournament and @sarumhockey on winning the Flood Marr #BowWow,JrBulldogHockey,0,JrBulldogHockey,JrBulldogHockey Great to see a lot of Bulldogs this week at the various tournaments. We were able to see some great games and some tremendous individual performances. Congrats to @KentPuck on winning the @AOF_Hockey Tournament and @sarumhockey on winning the Flood Marr #BowWow,WI
590,2019-12-23 00:38:04+00:00,0,,,,1,Well if one does the thorough analysis of the things around the world there are place which match up with what your conclusions but other areas when unaffected but the whole the surface of the earth changed after that event described in that flood event.,wisemanryder,0,wisemanryder,wisemanryder Well if one does the thorough analysis of the things around the world there are place which match up with what your conclusions but other areas when unaffected but the whole the surface of the earth changed after that event described in that flood event.,WI
591,2019-12-23 00:32:44+00:00,0,,,,1,Have really look at the description of the flood event the Book of Genesis?,wisemanryder,0,wisemanryder,wisemanryder Have really look at the description of the flood event the Book of Genesis?,WI
592,2019-12-23 00:15:15+00:00,0,,,,1,FLOOD US !!!!!,cutestoftheugly,0,cutestoftheugly,cutestoftheugly FLOOD US !!!!!,WI
593,2019-12-22 23:37:25+00:00,1,,,,3,My mom created a Facebook messenger group with my brothers and my dad to share important life updates* *flood our inbox with Baby Yoda memes.,ItsSeanMaloney,0,ItsSeanMaloney,ItsSeanMaloney My mom created a Facebook messenger group with my brothers and my dad to share important life updates* *flood our inbox with Baby Yoda memes.,WI
594,2019-12-22 23:34:44+00:00,0,,,,12,"My top 5 weather events of the past decade: 1. March 7-8, 2018 nor’easter. 2. Snowtober 2011. 3. Springfield/Monson tornado 2011. 4. Tropical Storm Irene floods, 2011. 5. Superstorm Sandy, 2012.",VermonsterWx,0,VermonsterWx,"VermonsterWx My top 5 weather events of the past decade: 1. March 7-8, 2018 nor’easter. 2. Snowtober 2011. 3. Springfield/Monson tornado 2011. 4. Tropical Storm Irene floods, 2011. 5. Superstorm Sandy, 2012.",WI
595,2019-12-22 23:24:03+00:00,0,,,,0,"I’m afraid far more people have forgotten why Christmas was invented. And the church intentionally gave that birthdate to their sacrificial lamb. Winter solstice ceremonies are ageless. The virgin birth, the flood, various miracles are borrowed. The peaceful philosophy was new ",GuyBerger15,0,GuyBerger15,"GuyBerger15 I’m afraid far more people have forgotten why Christmas was invented. And the church intentionally gave that birthdate to their sacrificial lamb. Winter solstice ceremonies are ageless. The virgin birth, the flood, various miracles are borrowed. The peaceful philosophy was new ",WI
596,2019-12-22 22:38:42+00:00,1,,#newyear #wshh #newvideo #linkinbio #houston #TooBusyWinning #FLOOD #FOE #SOLID #newmusic,,1,"Coming out that gate strong this #newyear #2020 ALL Year LONG! FROM DAY 1 #wshh #newvideo #linkinbio #houston #TooBusyWinning #FLOOD #FOE #SOLID #newmusic @Houston, Texas https://www.instagram.com/p/B6ZEWTfgn43/?igshid=eq3uwwqfl3wz",TBWSirSpitta,0,TBWSirSpitta,"TBWSirSpitta Coming out that gate strong this #newyear #2020 ALL Year LONG! FROM DAY 1 #wshh #newvideo #linkinbio #houston #TooBusyWinning #FLOOD #FOE #SOLID #newmusic @Houston, Texas https://www.instagram.com/p/B6ZEWTfgn43/?igshid=eq3uwwqfl3wz",WI
597,2019-12-22 22:31:50+00:00,0,,,,1,After the first Ravens TD it was like the flood gates opened. The defense never came close to stopping the them.,GregInThe440,0,GregInThe440,GregInThe440 After the first Ravens TD it was like the flood gates opened. The defense never came close to stopping the them.,WI
598,2019-12-22 22:09:43+00:00,1,,#TooBusyWinning #FLOOD #FOE #SOLID #MyWay #WhatsSoDifferent,,0,"70% of the process is me digging for beats #TooBusyWinning #FLOOD #FOE #SOLID #MyWay #WhatsSoDifferent @Houston, Texas https://www.instagram.com/p/B6ZBUl4gXAM/?igshid=tqtf82l92v8l",TBWSirSpitta,0,TBWSirSpitta,"TBWSirSpitta 70% of the process is me digging for beats #TooBusyWinning #FLOOD #FOE #SOLID #MyWay #WhatsSoDifferent @Houston, Texas https://www.instagram.com/p/B6ZBUl4gXAM/?igshid=tqtf82l92v8l",WI
599,2019-12-22 21:42:37+00:00,0,,,,0,"I think it could be helpful & inspiring to flood our friends and family's social media feeds to show us doing the work for a candidate. Since so many of our people are new to America and its politics, this is all prob still new for them",Shahryar,0,Shahryar,"Shahryar I think it could be helpful & inspiring to flood our friends and family's social media feeds to show us doing the work for a candidate. Since so many of our people are new to America and its politics, this is all prob still new for them",WI
600,2019-12-22 21:40:39+00:00,1,,,,30,Wrapped up the holiday tournament weekend by watching final day of Flood Marr. Salisbury downed Hotchkiss 4-1 in final. ,JeffCoxSports,0,JeffCoxSports,JeffCoxSports Wrapped up the holiday tournament weekend by watching final day of Flood Marr. Salisbury downed Hotchkiss 4-1 in final. ,WI
601,2019-12-22 21:31:24+00:00,0,,,,5,"Yemen_Rail, the creator of rails unlimited, did a collaboration with Crazyblox. Yemen_rail did some work on a flood escape level and in commemoration this train was created. Next time, do some research before you scream at innocent developers.",PRailfan,0,PRailfan,"PRailfan Yemen_Rail, the creator of rails unlimited, did a collaboration with Crazyblox. Yemen_rail did some work on a flood escape level and in commemoration this train was created. Next time, do some research before you scream at innocent developers.",WI
602,2019-12-22 21:31:07+00:00,0,,,,0,Hope Philly flood Dallas.,NotQuiteLikeZ,0,NotQuiteLikeZ,NotQuiteLikeZ Hope Philly flood Dallas.,WI
603,2019-12-22 21:28:03+00:00,0,,,,0,We don’t get floods “regularly” but if that’s what we gotta say to keep y’all out - we are drowning as I speak,shikinley,0,shikinley,shikinley We don’t get floods “regularly” but if that’s what we gotta say to keep y’all out - we are drowning as I speak,WI
604,2019-12-22 21:22:04+00:00,0,,#babybenjamin #spoiled #chillin,,0,"Excuse me while I flood your timeline with this sweetness while I am on newborn house arrest #babybenjamin #spoiled #chillin @Oak Cliff, Dallas https://www.instagram.com/p/B6Y73ozhUCo/?igshid=l0gbeaaxkhgu",roricory,0,roricory,"roricory Excuse me while I flood your timeline with this sweetness while I am on newborn house arrest #babybenjamin #spoiled #chillin @Oak Cliff, Dallas https://www.instagram.com/p/B6Y73ozhUCo/?igshid=l0gbeaaxkhgu",WI
605,2019-12-22 21:18:47+00:00,0,,,,0,I am watching National Geographic n they are talking about Noah’s Ark. obviously these so called archeologist really have it all wrong: said no one could’ve survived that flood the the ark would have been torn in half. God is Great n he saved them. Ok ,MattiePVazquez,0,MattiePVazquez,MattiePVazquez I am watching National Geographic n they are talking about Noah’s Ark. obviously these so called archeologist really have it all wrong: said no one could’ve survived that flood the the ark would have been torn in half. God is Great n he saved them. Ok ,WI
606,2019-12-22 21:13:37+00:00,1,,#GoBearcats,,20,"A disappointing loss in the championship game to Salisbury going in to break, but optimistic going forward with a second place finish at Flood Marr. We had three players with All-Tournament Team honors. #16 Horn ‘21 #22 Tullo ‘20 #31 Wilder ‘20 #GoBearcats – at Milton Academy Ice Rink",HotchkissPuck,0,HotchkissPuck,"HotchkissPuck A disappointing loss in the championship game to Salisbury going in to break, but optimistic going forward with a second place finish at Flood Marr. We had three players with All-Tournament Team honors. #16 Horn ‘21 #22 Tullo ‘20 #31 Wilder ‘20 #GoBearcats – at Milton Academy Ice Rink",WI
607,2019-12-22 20:46:38+00:00,1,,,,1,2020 might just be a flood ,OG_Entr3pnr,0,OG Entr3pnr,OG Entr3pnr 2020 might just be a flood ,WI
608,2019-12-22 20:43:26+00:00,0,,,,7,"hey y’all, i wanna do a podcast in 2020 about cod/life as i have a lot to say (clearly) and i don’t want to flood the TL all the time. any locals that wanna come chat, smoke, chill, and vibe are welcome. lmk if ur down we can set up time i got a lot of it ",mayoislite,0,mayoislite,"mayoislite hey y’all, i wanna do a podcast in 2020 about cod/life as i have a lot to say (clearly) and i don’t want to flood the TL all the time. any locals that wanna come chat, smoke, chill, and vibe are welcome. lmk if ur down we can set up time i got a lot of it ",WI
609,2019-12-22 20:38:22+00:00,0,,,,0,Message me. Floods cause mold. We had a really awful situation with multiple floods.,girlmeetsgeek,0,girlmeetsgeek,girlmeetsgeek Message me. Floods cause mold. We had a really awful situation with multiple floods.,WI
610,2019-12-22 20:37:05+00:00,0,,,,2,"And now our upstairs spare bathroom toilet had been overflowing for the last 24 hours, flooding our bedroom/closet/spare and master bath....through the floor and through the ceiling to our garage, causing flood damage to all rooms, floors and ceilings. ",chelseammason,0,chelseammason,"chelseammason And now our upstairs spare bathroom toilet had been overflowing for the last 24 hours, flooding our bedroom/closet/spare and master bath....through the floor and through the ceiling to our garage, causing flood damage to all rooms, floors and ceilings. ",WI
611,2019-12-22 20:20:02+00:00,0,,,,5,"“Look at your dads outfit, he’s got his Japanese tennis shoes on & his flood pants” ",torism_,0,torism ,"torism  “Look at your dads outfit, he’s got his Japanese tennis shoes on & his flood pants” ",WI
612,2019-12-22 20:18:28+00:00,0,,,,0,"When the Enemy comes in like a flood, the Spirit of the Lord shall raise up a Standard against him. ",scottybburg1,0,scottybburg1,"scottybburg1 When the Enemy comes in like a flood, the Spirit of the Lord shall raise up a Standard against him. ",WI
613,2019-12-22 20:03:20+00:00,0,,,,1,The browns trying to make their way through this flood ,BmorePoz,0,BmorePoz,BmorePoz The browns trying to make their way through this flood ,WI
614,2019-12-22 19:59:04+00:00,0,,,,0,Open them flood gates! ,CoachQuane,0,CoachQuane,CoachQuane Open them flood gates! ,WI
615,2019-12-22 19:39:16+00:00,0,,,,2,Salisbury-Hotchkiss for the Flood-Marr title. – at Milton Academy,chrischimenti22,0,chrischimenti22,chrischimenti22 Salisbury-Hotchkiss for the Flood-Marr title. – at Milton Academy,WI
616,2019-12-22 19:11:47+00:00,0,,,,0,"Tche flood. Noah was the only pure DNA left on earth after the fallen Angel's mates w/women &amp; corrupted all flesh but Noah's line from Enoch-Methuselah-Lamech-Noah. The Adamic line was corrupt. Noah had 3 sons. Shem(from whom Abraham father of the Jews, descended) Ham &amp; Japeth.",moonshadow234,0,moonshadow234,"moonshadow234 Tche flood. Noah was the only pure DNA left on earth after the fallen Angel's mates w/women &amp; corrupted all flesh but Noah's line from Enoch-Methuselah-Lamech-Noah. The Adamic line was corrupt. Noah had 3 sons. Shem(from whom Abraham father of the Jews, descended) Ham &amp; Japeth.",WI
617,2019-12-22 19:04:30+00:00,33,,,@riggins_jack @Fred02961487,24,"Hey Nebraska, this couple needs our assistance. Please retweet and share until complete. Nebraska flood really set them back. Personally verified the story. @riggins_jack @Fred02961487 @iowa4freds",Beard_Vet,0,Beard Vet,"Beard Vet Hey Nebraska, this couple needs our assistance. Please retweet and share until complete. Nebraska flood really set them back. Personally verified the story. @riggins_jack @Fred02961487 @iowa4freds",WI
